,ID,Position,Player,Rating,Goal,Assist,Shots,SOT,Pass,PA,DB,DB_W,TK,TK_S,YC,RC
0,143990,sub,Harry Winks,5.7,0,0,0,0,10,8,1,0,0,0,0,0
1,384063,sub,Japhet Tanganga,6.0,0,0,1,0,4,1,0,0,0,0,0,0
2,279425,sub,Steven Bergwijn,6.1,0,0,0,0,3,3,0,0,0,0,0,0
3,321389,sub,Tanguy Ndombele,0.0,0,0,0,0,0,0,0,0,0,0,0,0
4,94042,sub,Matt Doherty,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5,240990,sub,Pierluigi Gollini,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6,368519,sub,Bryan Gil,0.0,0,0,0,0,0,0,0,0,0,0,0,0
7,322611,sub,Ryan Sessegnon,0.0,0,0,0,0,0,0,0,0,0,0,0,0
8,131519,sub,Dele Alli,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9,25604,GK,Hugo Lloris,7.8,0,0,0,0,20,12,0,0,0,0,0,0
10,322655,DC,Davinson Sánchez,7.2,0,0,1,0,47,38,0,0,1,1,0,0
11,117973,DC,Eric Dier,7.0,0,0,0,0,59,48,0,0,1,1,0,0
12,103837,DC,Ben Davies,6.9,0,0,1,1,56,38,1,0,0,0,0,0
13,328512,DMR,Emerson Royal,7.3,0,0,0,0,35,29,1,0,3,2,0,0
14,362275,DML,Sergio Reguilón,7.6,0,1,1,0,34,24,1,0,4,1,0,0
15,101859,MC,Pierre-Emile Højbjerg,7.4,0,0,2,1,67,57,2,2,2,2,0,0
16,364215,MC,Oliver Skipp,7.2,0,0,0,0,48,40,0,0,1,1,0,0
17,92508,AMC,Lucas Moura,7.0,0,0,1,1,28,15,4,3,0,0,0,0
18,91909,AMC,Son Heung-Min,7.7,1,0,2,2,21,17,2,1,0,0,0,0
19,83532,FW,Harry Kane,7.8,0,0,2,1,32,23,3,2,0,0,0,0
20,328315,GK,Álvaro Fernández,6.9,0,0,0,0,31,22,0,0,0,0,0,0
21,342499,DC,Ethan Pinnock,6.1,0,0,0,0,80,68,0,0,3,1,0,0
22,121123,DC,Pontus Jansson,6.6,0,0,1,0,77,69,0,0,1,0,0,0
23,283345,DC,Charlie Goode,6.5,0,0,0,0,57,44,1,1,1,1,0,0
24,295964,DMR,Sergi Canós,5.6,1,0,0,0,17,12,0,0,5,4,0,0
25,229562,DML,Rico Henry,6.0,0,0,0,0,52,42,0,0,0,0,0,0
26,101856,MC,Christian Nørgaard,7.0,0,0,0,0,76,62,0,0,5,3,0,0
27,298689,MC,Vitaly Janelt,6.1,0,0,0,0,32,20,0,0,2,1,0,0
28,404109,MC,Frank Onyeka,6.4,0,0,0,0,14,11,1,1,0,0,0,0
29,353377,FW,Bryan Mbeumo,6.1,0,0,2,0,24,15,3,2,1,0,0,0
30,134240,FW,Ivan Toney,6.7,0,0,3,2,21,13,1,0,0,0,0,0
31,362124,sub,Shandon Baptiste,6.0,0,0,0,0,15,15,0,0,0,0,0,0
32,296240,sub,Yoane Wissa,6.0,0,0,0,0,3,3,0,0,0,0,0,0
33,339674,sub,Mathias Jensen,6.0,0,0,0,0,22,20,0,0,0,0,0,0
34,329554,sub,Mads Roerslev,0.0,0,0,0,0,0,0,0,0,0,0,0,0
35,362215,sub,Marcus Forss,0.0,0,0,0,0,0,0,0,0,0,0,0,0
36,320575,sub,Saman Ghoddos,0.0,0,0,0,0,0,0,0,0,0,0,0,0
37,399525,sub,Paris Maghoma,0.0,0,0,0,0,0,0,0,0,0,0,0,0
38,399526,sub,Finley Stevens,0.0,0,0,0,0,0,0,0,0,0,0,0,0
39,399935,sub,Matthew Cox,0.0,0,0,0,0,0,0,0,0,0,0,0,0
