,ID,Position,Player,Rating,Goal,Assist,Shots,SOT,Pass,PA,DB,DB_W,TK,TK_S,YC,RC
0,104749,sub,Riyad Mahrez,6.7,1,0,2,1,20,19,1,1,0,0,0,0
1,19119,sub,Fernandinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2,122945,sub,Nathan Aké,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3,273257,sub,Oleksandr Zinchenko,0.0,0,0,0,0,0,0,0,0,0,0,0,0
4,425576,sub,James McAtee,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5,8155,sub,Scott Carson,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6,401254,sub,Liam Delap,0.0,0,0,0,0,0,0,0,0,0,0,0,0
7,101374,sub,John Stones,0.0,0,0,0,0,0,0,0,0,0,0,0,0
8,425319,sub,Romeo Lavia,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9,121774,GK,Ederson,5.8,0,0,0,0,19,17,0,0,0,0,0,0
10,69778,DR,Kyle Walker,6.2,0,0,0,0,93,88,0,0,0,0,0,0
11,313171,DC,Rúben Dias,6.1,0,0,1,0,85,80,0,0,1,1,0,0
12,122117,DC,Aymeric Laporte,6.3,0,0,0,0,120,116,0,0,0,0,0,0
13,128967,DL,João Cancelo,7.8,0,0,5,1,102,93,7,5,3,3,0,0
14,73084,MC,Kevin De Bruyne,6.5,0,0,0,0,80,65,2,1,4,2,0,0
15,77464,MC,Ilkay Gündogan,7.5,1,0,5,2,38,34,3,1,0,0,0,0
16,303139,MC,Rodri,7.1,0,0,0,0,84,74,0,0,2,2,0,0
17,97692,FWR,Raheem Sterling,6.2,0,0,1,0,36,31,2,0,1,1,0,0
18,136741,FW,Bernardo Silva,6.7,0,0,4,0,36,31,1,1,2,2,0,0
19,331254,FWL,Phil Foden,7.2,0,0,3,0,42,40,4,3,2,2,0,0
20,25604,GK,Hugo Lloris,5.5,0,0,0,0,23,15,0,0,0,0,1,0
21,323663,DC,Cristian Romero,6.0,0,0,0,0,41,37,0,0,2,0,1,0
22,117973,DC,Eric Dier,6.2,0,0,0,0,37,28,0,0,0,0,0,0
23,103837,DC,Ben Davies,6.5,0,0,0,0,31,26,0,0,3,2,0,0
24,328512,DMR,Emerson Royal,6.6,0,0,1,0,27,19,0,0,2,1,0,0
25,322611,DML,Ryan Sessegnon,6.1,0,0,0,0,19,14,2,0,4,2,0,0
26,101859,MC,Pierre-Emile Højbjerg,6.5,0,0,0,0,34,27,0,0,4,3,1,0
27,303657,MC,Rodrigo Bentancur,6.7,0,0,0,0,26,21,4,1,4,3,0,0
28,355855,AMC,Dejan Kulusevski,7.9,1,1,1,1,22,19,2,0,5,2,0,0
29,91909,AMC,Son Heung-Min,7.9,0,2,1,1,16,15,1,0,0,0,0,0
30,83532,FW,Harry Kane,8.7,2,0,3,3,28,19,1,1,1,0,0,0
31,94042,sub,Matt Doherty,6.3,0,0,0,0,1,1,0,0,0,0,0,0
32,322655,sub,Davinson Sánchez,6.1,0,0,0,0,0,0,0,0,0,0,0,0
33,92508,sub,Lucas Moura,6.1,0,0,0,0,3,1,0,0,0,0,0,0
34,240990,sub,Pierluigi Gollini,0.0,0,0,0,0,0,0,0,0,0,0,0,0
35,279425,sub,Steven Bergwijn,0.0,0,0,0,0,0,0,0,0,0,0,0,0
36,143990,sub,Harry Winks,0.0,0,0,0,0,0,0,0,0,0,0,0,0
37,395511,sub,Harvey White,0.0,0,0,0,0,0,0,0,0,0,0,0,0
38,407154,sub,Dane Scarlett,0.0,0,0,0,0,0,0,0,0,0,0,0,0
39,302312,sub,Joe Rodon,0.0,0,0,0,0,0,0,0,0,0,0,0,0
