,ID,Position,Player,Rating,Goal,Assist,Shots,SOT,Pass,PA,DB,DB_W,TK,TK_S,YC,RC
0,279425,sub,Steven Bergwijn,6.1,0,0,0,0,1,1,0,0,0,0,0,0
1,92508,sub,Lucas Moura,6.2,0,0,0,0,5,5,1,1,0,0,0,0
2,328512,sub,Emerson Royal,6.3,0,0,1,0,8,8,0,0,1,1,0,0
3,322655,sub,Davinson Sánchez,0.0,0,0,0,0,0,0,0,0,0,0,0,0
4,240990,sub,Pierluigi Gollini,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5,395511,sub,Harvey White,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6,407154,sub,Dane Scarlett,0.0,0,0,0,0,0,0,0,0,0,0,0,0
7,143990,sub,Harry Winks,0.0,0,0,0,0,0,0,0,0,0,0,0,0
8,302312,sub,Joe Rodon,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9,25604,GK,Hugo Lloris,6.0,0,0,0,0,16,13,0,0,0,0,0,0
10,323663,DC,Cristian Romero,6.9,0,0,0,0,76,70,1,0,3,3,0,0
11,117973,DC,Eric Dier,6.2,0,0,0,0,75,71,0,0,1,0,0,0
12,103837,DC,Ben Davies,6.4,0,0,0,0,45,39,0,0,0,0,0,0
13,94042,DMR,Matt Doherty,7.2,0,0,1,0,41,36,0,0,4,4,0,0
14,362275,DML,Sergio Reguilón,6.8,0,0,3,1,22,16,0,0,2,2,0,0
15,101859,MC,Pierre-Emile Højbjerg,6.7,0,0,1,0,99,95,0,0,3,0,0,0
16,303657,MC,Rodrigo Bentancur,7.2,0,0,1,0,96,91,1,1,3,2,0,0
17,355855,AMC,Dejan Kulusevski,6.6,0,0,4,0,45,42,1,1,3,0,0,0
18,91909,AMC,Son Heung-Min,8.7,2,0,3,2,37,34,1,1,1,1,0,0
19,83532,FW,Harry Kane,8.3,0,2,3,1,38,25,3,3,0,0,0,0
20,20973,GK,Lukasz Fabianski,6.1,0,0,0,0,24,13,0,0,0,0,0,0
21,106086,DC,Kurt Zouma,5.2,1,0,0,0,63,60,0,0,1,0,0,0
22,68049,DC,Aaron Cresswell,5.9,0,0,0,0,75,68,0,0,1,0,0,0
23,73063,DC,Craig Dawson,6.3,0,0,1,0,59,56,0,0,1,0,1,0
24,349484,DMR,Ben Johnson,6.1,0,0,0,0,55,46,0,0,0,0,0,0
25,122980,DML,Arthur Masuaku,6.1,0,0,0,0,23,21,3,0,0,0,0,0
26,143595,MC,Tomas Soucek,6.3,0,0,0,0,28,23,3,2,0,0,0,0
27,332325,MC,Declan Rice,6.2,0,0,0,0,85,80,0,0,1,1,0,0
28,137021,AMC,Saïd Benrahma,7.3,1,0,1,1,15,15,5,2,2,2,0,0
29,89998,AMC,Manuel Lanzini,6.7,0,0,0,0,59,57,2,2,1,1,0,0
30,69517,FW,Michail Antonio,6.4,0,0,3,0,8,4,1,1,1,1,0,0
31,41672,sub,Andriy Yarmolenko,5.8,0,0,1,0,14,9,0,0,1,0,0,0
32,297203,sub,Pablo Fornals,6.4,0,0,0,0,33,29,1,1,4,1,0,0
33,343975,sub,Nikola Vlasic,5.9,0,0,0,0,3,2,0,0,0,0,0,0
34,369861,sub,Alex Král,0.0,0,0,0,0,0,0,0,0,0,0,0,0
35,300359,sub,Issa Diop,0.0,0,0,0,0,0,0,0,0,0,0,0,0
36,92516,sub,Alphonse Areola,0.0,0,0,0,0,0,0,0,0,0,0,0,0
37,8247,sub,Mark Noble,0.0,0,0,0,0,0,0,0,0,0,0,0,0
38,83554,sub,Ryan Fredericks,0.0,0,0,0,0,0,0,0,0,0,0,0,0
39,428688,sub,Sonny Perkins,0.0,0,0,0,0,0,0,0,0,0,0,0,0
